"Article ID",Title,Author,"Publication Year",Abstract,Source,Link,Keywords,"Review Question",1.1,2.1,3.1,3.2,4.1,4.2,4.3,5.1,5.2,6.1,6.2,6.3,7.1,7.2,7.3,8.1,"Review Type"
125843,"Environmental efficiency of Saccharomyces cerevisiae on methane production in dairy and beef cattle via a meta-analysis","Darabighane, B.; Salem, A. Z. M.; Aghjehgheshlagh, F. M.; Mahdavi, A.; Zarei, A.; Elghandour, Mmmy; Lopez, S.",2019,"The objective of the present study is to examine the effect of yeast (Saccharomyces cerevisiae) on reduction of methane (CH4) production in dairy and beef cattle using meta-analytic methods. After compilation of relevant scientific publications available from the literature between 1990 and 2016, and applying exclusion and inclusion criteria, meta-analyses of data from dairy and beef cattle were applied for the pooled dataset or for each animal category (dairy or beef). The results of meta-analysis of all three datasets (all cattle, dairy cattle, or beef cattle) suggested that effect size of yeast eitheron daily CH4 production or onCH(4) production per dry matter intake (CH4/DMI) was not significant. The results of Q test and I-2 statistic suggest that there is no heterogeneity between different studies on CH4 production and CH4/DMI. The results of meta-analysis suggest that use of yeast (Saccharomyces cerevisiae) as feed additive does not offer significant results in terms of reduction of CH4 production in dairy and beef cattle. Further research on the effects of different doses of yeast, use of yeast products, different strains, and experimental designs is warranted to elucidate the effects of yeasts on methane production in the rumen.","Environmental Science and Pollution Research","<a href='https://dx.doi.org/10.1007/s11356-018-3878-x' target='_blank'>10.1007/s11356-018-3878-x</a>","Yeast; Meta-analysis; Methane; Dairy cow; Beefcattle; rumen fermentation; yeast culture; milk-production; emissions; mitigation; strategies; cows; gas; oil; Environmental Sciences &amp; Ecology","How effective is the yeast, Saccharomyces cerevisiae, as a feed additive for reducing methane production in dairy and beef cattle?",3,1,2,2,3,1,2,2,1,2,2,2,3,3,2,2,"Evidence Review"
125844,"Effects of elevated CO2 on plant C-N-P stoichiometry in terrestrial ecosystems: A meta-analysis","Du, C. J.; Wang, X. D.; Zhang, M. Y.; Jing, J.; Gao, Y. H.",2019,"A substantial number of experiments have so far been carried out to study the response of the C-N-P stoichiometry of terrestrial plants to the rising CO2 level of the earth. However, there is a need of systematic evaluation for assessing the impact of the elevated CO2 on plant C-N-P stoichiometry. In the present investigation, a comprehensive meta-analysis involving 386 published reports and including 4481 observations has been carried out. The goal of the research was to determine the response of plants to their C-N-P stoichiometry due to elevated levels of global atmospheric CO2. The results showed that rising CO2 altered the concentration of C (+2.19%, P < 0.05), N (-9.73%, P < 0.001) and P (-3.23%, P < 0.001) and C: N (+13.29%, P < 0.001) and N: P ratios (-7.32%, P < 0.0001). Overall, a slightly increasing trend in the C: P ratio (P > 0.05) in the plant was observed. However, plant leaf, shoot and herbaceous type of plants showed more sensitivity to rising CO2. CO2 magnitude exhibited a positive effect (P < 0.05) on C: N ratio. Additionally, ' CO2 acclimation' hypothesis as proposed by the authors of the current paper was also tested in the study. Results obtained, especially, show changes of C and N concentrations and C: P ratio to an obvious down-regulation for long-term CO2 fumigation. At spatial scales, a reduction of plant N concentration was found to be higher in the southern hemisphere. The CO2 enrichment methods affected the plant C-N-P stoichiometry. Compared to FACE (free-air CO2 enrichment), OTC (open top chamber) showed larger changes of C, N, P, and N: P. The results of the present study should, therefore, become helpful to offer a better understanding towards the response of the terrestrial plant C-N-P stoichiometry to an elevated global atmospheric CO2 in the future. (C) 2018 Elsevier B.V. All rights reserved.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2018.09.051' target='_blank'>10.1016/j.scitotenv.2018.09.051</a>",,"What are the effects of elevated carbon dioxide on plant C-N-P stoichiometry in terrestrial ecosystems?",2,1,2,2,3,1,1,2,1,3,3,1,3,3,2,2,"Evidence Review"
125807,"Is earthworm a protagonist or an antagonist in greenhouse gas (GHG) emissions from the soil?","Singh, A.; Singh, G. S.",2019,"GHG emissions have become a serious issue throughout the globe. Various anthropogenic and natural activities contribute to increasing GHG emissions from the soil. Earthworm is an important animal due to its various applications, including increasing soil fertility by bioturbation process, thus influencing the GHG emission. Globally, the effect of earthworms is supposed to upsurge over the coming decades; they will not only enhance the carbon sequestration in the soils but will enhance the release of greenhousegasessuch as N2O,CO2,and CH4. It is a debatable topic whether earthworms act as an origin or sink of GHG from the soil. However, in this review, we have focused on all the factors which are involved in either sequestration or emission of GHG by earthworm and microbes present in their gut, viz.increased temperature, residues, and ecological category of earthworms. Based on the current knowledge, there is clear indication that GHG emissions are elevated through bioturbation process. Furthermore, an investigation is needed to know the components involved in GHG emissions. However, we recommend a full accounting of the factors involved in GHG emission and factors that should be considered to mitigate the increased temperature worldwide.","International Journal of Environmental Science and Technology","<a href='https://dx.doi.org/10.1007/s13762-018-1922-5' target='_blank'>10.1007/s13762-018-1922-5</a>",,"What effect do earthworms have on greenhouse gas emissions from soil?",2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,"Evidence Review"
125808,"A review of indirect N2O emission factors from agricultural nitrogen leaching and runoff to update of the default IPCC values","Tian, L. L.; Cai, Y. J.; Akiyama, H.",2019,"Indirect N2O emissions from agricultural nitrogen (N) leaching and runoff in water bodies contribute significantly to the global atmospheric N2O budget. However, considerable uncertainty regarding this source remains in the bottom-up N2O inventory. Indirect N2O emission factor associated with N leaching and runoff (EF5: kg N2O-N per kg of NO3--N) incorporate three components for groundwater and surface drainage (EF5g), rivers (EF5r), and estuaries (EF5e). The 2006 IPCC default EF5 value was based on a small number of studies available at the time. Here we present the synthesis of 254 measurements of EF5, dissolved N2O, and nitrate from 106 studies. Our results do not support the further downward revision of EF5g by the IPCC and suggest an upward revision of EF5g of 0.0060. The emission factors for groundwater and springs (0.0079) was higher than that for surface drainage (0.0040). The emission factor for lakes, ponds, and reservoirs was 0.0012, whereas that for rivers was 0.0030, and a combined EF5r was 0.0026. Estimated EF5r and EF5e (0.0026) values from the study were close to the current IPCC default values (0.0025 each). We estimated an updated default EF5 value of 0.01 for the refinement of IPCC guidelines. (C) 2018 Elsevier Ltd. All rights reserved.","Environmental Pollution","<a href='https://dx.doi.org/10.1016/j.envpol.2018.11.016' target='_blank'>10.1016/j.envpol.2018.11.016</a>",,"What are the effects of agricultural nitrogen leaching and runoff into water bodies (groundwater and surface drainage, rivers, and estuaries) on nitrous oxide emissions?",2,2,3,2,2,1,1,1,1,2,3,1,3,3,2,2,"Evidence Review"
125815,"Water management to mitigate the global warming potential of rice systems: A global meta-analysis","Jiang, Y.; Carrijo, D.; Huang, S.; Chen, J.; Balaine, N.; Zhang, W. J.; van Groenigen, K. J.; Linquist, B.",2019,"Rice is a main staple food for roughly half of the world's population, but rice agriculture is also a main source of anthropogenic greenhouse gas (GHG) emissions. Many studies have reported that water management (e.g. alternate wetting and drying, intermittent irrigation, mid-season drain, aerobic rice) affects rice yields and methane (CH4) and nitrous oxide (N2O) emissions from rice paddies. However, these studies span a variety of practices and vary in experimental design and results, making it difficult to determine their global response from individual experiments. Here we conducted a meta-analysis using 201 paired observations from 52 studies to assess the effects of water management practices on GHG emissions and rice yield. Overall, compared to continuous flooding, non-continuous flooding practices reduced CH4 emissions by 53%, increased N2O emissions by 105%, and decreased yield by 3.6%. Importantly, N2O emissions were low, contributing, on average, 12% to the combined global warming potential (GWP; CH4 + N2O). As a result, non-continuous flooding reduced GWP (-44%) and yield-scaled GWP (-42%). However, non-continuous flooding practices stimulated N2O emissions to a greater degree in soils with high organic carbon or with manure additions. The reduction in CH4 emissions increased with the number of drying events, soil drying severity, and the number of unflooded days. Currently, Intergovernmental Panel on Climate Change (IPCC) scaling factors for single and multiple (>= 2) drying events are 0.6 and 0.52. Based on this analysis using actual side-by-side field studies, we suggest changing these to 0.67 for a single event and 0.36 for multiple events.","Field Crops Research","<a href='https://dx.doi.org/10.1016/j.fcr.2019.02.010' target='_blank'>10.1016/j.fcr.2019.02.010</a>",,"What are the effects of water management of rice systems on methane and nitrous oxide emissions, global warming potential, yield, and yield-scaled global warming potential?",2,2,3,2,3,1,1,2,1,3,3,1,3,2,2,3,"Evidence Review"
125820,"Soil pH as the chief modifier for regional nitrous oxide emissions: New evidence and implications for global estimates and mitigation","Wang, Y. J.; Guo, J. H.; Vogt, R. D.; Mulder, J.; Wang, J. G.; Zhang, X. S.",2018,"Nitrous oxide (N2O) is a greenhouse gas that also plays the primary role in stratospheric ozone depletion. The use of nitrogen fertilizers is known as the major reason for atmospheric N2O increase. Empirical bottom-up models therefore estimate agricultural N2O inventories using N loading as the sole predictor, disregarding the regional heterogeneities in soil inherent response to external N loading. Several environmental factors have been found to influence the response in soil N2O emission to N fertilization, but their interdependence and relative importance have not been addressed properly. Here, we show that soil pH is the chief factor explaining regional disparities in N2O emission, using a global meta-analysis of 1,104 field measurements. The emission factor (EF) of N2O increases significantly (p < .001) with soil pH decrease. The default EF value of 1.0%, according to IPCC (Intergovernmental Panelon Climate Change) for agricultural soils, occurs at soil pH 6.76. Moreover, changes in EF with N fertilization (i.e. EF) is also negatively correlated (p < .001) with soil pH. This indicates that N2O emission in acidic soils is more sensitive to changing N fertilization than that in alkaline soils. Incorporating our findings into bottom-up models has significant consequences for regional and global N2O emission inventories and reconciling them with those from top-down models. Moreover, our results allow region-specific development of tailor-made N2O mitigation measures in agriculture.","Global Change Biology","<a href='https://dx.doi.org/10.1111/gcb.13966' target='_blank'>10.1111/gcb.13966</a>",,"What is the impact of pH on nitrous oxide emissions from soils?",2,2,2,2,2,1,2,1,1,2,2,1,3,2,2,2,"Evidence Review"
125822,"Use of 3-nitrooxypropanol as feed additive for mitigating enteric methane emissions from ruminants: a meta-analysis","Jayanegara, A.; Sarwono, K. A.; Kondo, M.; Matsui, H.; Ridla, M.; Laconi, E. B.; Nahrowi",2018,"This study aimed to perform a meta-analysis on the effect of 3-nitrooxypropanol (3-NOP) on enteric methane (CH4) emissions from ruminants. A total of 12 in vivo studies from 10 articles were integrated into a database. Ruminant species included were dairy cows, beef cattle and sheep. Concentration of 3-NOP in diets varied from 0 to 280mg/kg dry matter intake (DMI). Parameters included were CH4 emissions, rumen fermentation, microbial population, nutrient digestibility and animal performance. Meta-analysis of data was performed by using mixed model methodology in which different studies were treated as random effects whereas 3-NOP addition levels in diets of ruminants were treated as fixed effects. Results showed that increasing level of 3-NOP addition in diets of ruminants decreased enteric CH4 emissions per unit of body weight, CH4/DMI, CH4/milk produced, CH4/digested organic matter or CH4/gross energy intake (p<.05). Production of H-2 was higher with increasing level of 3-NOP addition (p<.001). Addition of 3-NOP decreased total VFA concentration (p<.01), and decreased and increased proportions of C-2 and C-3, respectively (p<.001). Addition of 3-NOP decreased archaea population (p<.01) but it did not change total bacteria and protozoa populations. The substance had minor effect on digestibility of nutrients. Production performance of dairy cows and beef cattle was limitedly influenced by the addition of 3-NOP in the diets, and it had no negative effect on DMI of ruminants. It is concluded that 3-NOP is an effective feed additive to mitigate enteric CH4 emissions without compromising productive performance of ruminants.","Italian Journal of Animal Science","<a href='https://dx.doi.org/10.1080/1828051x.2017.1404945' target='_blank'>10.1080/1828051x.2017.1404945</a>",,"What is the effectiveness of use of 3-nitrooxypropanol as feed additive for mitigating enteric methane emissions from ruminants?",3,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,"Evidence Review"
125792,"Biochar, soil and land-use interactions that reduce nitrate leaching and N2O emissions: A meta-analysis","Borchard, N.; Schirrmann, M.; Cayuela, M. L.; Kammann, C.; Wrage-Monnig, N.; Estavillo, J. M.; Fuertes-Mendizabal, T.; Sigua, G.; Spokas, K.; Ippolito, J. A.; Novak, J.",2019,"Biochar can reduce both nitrous oxide (N2O) emissions and nitrate (NO3-) leaching, but refining biochar's use for estimating these types of losses remains elusive. For example, biochar properties such as ash content and labile organic compounds may induce transient effects that alter N-based losses. Thus, the aim of this meta-analysis was to assess interactions between biochar-induced effects on N2O emissions and NO3- retention, regarding the duration of experiments as well as soil and land use properties. Data were compiled from 88 peer-reviewed publications resulting in 608 observations up to May 2016 and corresponding response ratios were used to perform a random effects meta-analysis, testing biochar's impact on cumulative N2O emissions, soil NO3- concentrations and leaching in temperate, semi-arid, sub-tropical, and tropical climate. The overall N2O emissions reduction was 38%, but N2O emission reductions tended to be negligible after one year. Overall, soil NO3- concentrations remained unaffected while NO3- leaching was reduced by 13% with biochar; greater leaching reductions (>26%) occurred over longer experimental times (i.e. >30 days). Biochar had the strongest N2O emission reducing effect in paddy soils (Anthrosols) and sandy soils (Arenosols). The use of biochar reduced both N2O emissions and NO3- leaching in arable farming and horticulture, but it did not affect these losses in grasslands and perennial crops. In conclusion, the time-dependent impact on N2O emissions and NO3- leaching is a crucial factor that needs to be considered in order to develop and test resilient and sustainable biochar-based N loss mitigation strategies. Our results provide a valuable starting point for future biochar-based N loss mitigation studies. (C) 2018 Elsevier B.V. All rights reserved.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2018.10.060' target='_blank'>10.1016/j.scitotenv.2018.10.060</a>",,"What are the effects of biochar on nitrous oxide emissions, nitrate leaching and final nitrate concentration in soil?",2,2,2,2,3,1,2,2,2,3,3,3,3,3,2,2,"Evidence Review"
125795,"Impacts of Ocean Warming on Coralline Algal Calcification: Meta-Analysis, Knowledge Gaps, and Key Recommendations for Future Research","Cornwall, C. E.; Diaz-Pulido, G.; Comeau, S.",2019,"Coralline algae are foundation species in many hard-bottom ecosystems acting as a settlement substrate, and binding together and even creating reefs in some locations. Ocean acidification is known to be a major threat to coralline algae. However, the effects of ocean warming are less certain. Here we bring multiple lines of evidence together to discuss the potential impacts of ocean warming on these ecologically crucial taxa. We use a meta-analysis of 40 responses within 14 different studies available which assessed the effects of increasing temperature on coralline algal calcification in laboratory experiments. We find a net negative impact of increasing temperature on coralline algal calcification at 5.2 degrees C above ambient conditions. Conversely, negative effects are observed when temperature drops below 2.0 degrees C from ambient conditions. We propose that some coralline algae will be more capable of both acclimatizing and locally adapting to increasing ocean temperatures over the coming decades. This is because many species possess short generation times, the ability to opportunistically rapidly utilize open space, and relatively high phenotypic plasticity. However, less resistant and resilient species will be those that are long-lived, those with long generation times, or with narrow thermal tolerances (e.g., tropical taxa living close to their thermal maxima). Additionally, ocean warming will occur simultaneously with ocean acidification, a potentially greater threat to coralline algae, which could also reduce any tolerance to ocean warming for many species. To maximize the potential to accurately determine how coralline algae will respond to future ocean warming and marine heatwaves, future research should use environmentally relevant temperature treatments, use appropriate acclimation times and follow best practices in experimental design.","Frontiers in Marine Science","<a href='https://dx.doi.org/10.3389/fmars.2019.00186' target='_blank'>10.3389/fmars.2019.00186</a>",,"What are the effects ocean warming on coralline algal calcification?",2,1,1,1,3,1,2,2,1,2,2,1,3,2,2,3,"Evidence Review"
125800,"Impact of biochar application on yield-scaled greenhouse gas intensity: A meta-analysis","Liu, X.; Mao, P. N.; Li, L. H.; Ma, J.",2019,"The application of biochar to agricultural ecosystems is a potential solution to mitigate climate change and guarantee food security. However, the impacts of biochar on greenhouse gas emissions and crop yield are usually evaluated separately and the results are contradictory in individual studies. In this study, a meta-analysis was conducted based on data from 28 peer-reviewed studies to quantify the impacts of biochar application on greenhouse gas emissions and crop yield using yield-scaled greenhouse gas intensity (GHGI). Potential factors (experimental conditions and properties of soil and biochar) influencing the effect of biochar on yield-scaled GHGI were explored. The results showed that overall, biochar significantly reduced yield-scaled GHGI by 29%. The reductions in yield-scaled GHGI induced by biochar varied with different experimental conditions and properties of soil and biochar. However, the difference was only significant between the two cropping systems, with significantly greater reduction being observed in dry lands (-41%) than in paddy fields (-17%). Therefore, it is suggested that biochar amendment in dry lands may bring more environmental and agronomic benefits than that in paddy fields. The response of crop yield to biochar application further implied that biochar made from crop residue, biochar produced at low pyrolysis temperatures (<= 400 degrees C), and biochar with high pH (>9.0) might contribute to save the production cost of biochar while promoting crop yield in agricultural ecosystems. Long-term field trials are required to elucidate the persistence of the impact of biochar on reducing yield-scaled GHGI and to clarify the underlying mechanisms. The balance between the price of biochar production and the benefits brought by biochar should also be focused in further studies. (C) 2018 Elsevier B.V. All rights reserved.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2018.11.396' target='_blank'>10.1016/j.scitotenv.2018.11.396</a>",,"What is the effect of biochar application on crop yield-scaled greenhouse gas emissions?",2,2,3,2,3,1,1,2,1,2,2,1,3,3,2,2,"Evidence Review"
125771,"Global patterns and impacts of El Nino events on coral reefs: A meta-analysis","Claar, D. C.; Szostek, L.; McDevitt-Irwin, J. M.; Schanze, J. J.; Baum, J. K.",2018,"Impacts of global climate change on coral reefs are being amplified by pulse heat stress events, including El Nino, the warm phase of the El Nino Southern Oscillation (ENSO). Despite reports of extensive coral bleaching and up to 97% coral mortality induced by El Nino events, a quantitative synthesis of the nature, intensity, and drivers of El Nino and La Nina impacts on corals is lacking. Herein, we first present a global meta-analysis of studies quantifying the effects of El Nino/La Nina-warming on corals, surveying studies from both the primary literature and International Coral Reef Symposium (ICRS) Proceedings. Overall, the strongest signal for El Nino/La Nina-associated coral bleaching was long-term mean temperature; bleaching decreased with decreasing long-term mean temperature (n = 20 studies). Additionally, coral cover losses during El Nino/La Nina were shaped by localized maximum heat stress and long-term mean temperature (n = 28 studies). Second, we present a method for quantifying coral heat stress which, for any coral reef location in the world, allows extraction of remotely-sensed degree heating weeks (DHW) for any date (since 1982), quantification of the maximum DHW, and the time lag since the maximum DHW. Using this method, we show that the 2015/16 El Nino event instigated unprecedented global coral heat stress across the world's oceans. With El Nino events expected to increase in frequency and severity this century, it is imperative that we gain a clear understanding of how these thermal stress anomalies impact different coral species and coral reef regions. We therefore finish with recommendations for future coral bleaching studies that will foster improved syntheses, as well as predictive and adaptive capacity to extreme warming events.","Plos One","<a href='https://dx.doi.org/10.1371/journal.pone.0190957' target='_blank'>10.1371/journal.pone.0190957</a>","great-barrier-reef; climate-change; temperature; recovery; stress; future; ocean; conservation; variability; resilience; Science &amp; Technology - Other Topics","What are the effects of El Niño/La Niña-warming on cover and bleaching of coral reefs?",2,2,3,2,3,1,3,1,1,3,3,1,3,3,2,2,"Evidence Review"
125772,"A meta-analysis on the effects of climate change on the yield and quality of European pastures","Dellar, M.; Topp, C. F. E.; Banos, G.; Wall, E.",2018,"As has been widely reported, climate change will be felt throughout Europe, though effects are likely to vary dramatically across European regions. While all areas are expected to experience elevated atmospheric CO2 concentrations (up arrow C) and higher temperatures (up arrow T), the north east will get considerably wetter (up arrow W) while the south much drier (down arrow W). It is likely that these changes will have an impact on pastures and consequently on grazing livestock. This study aims to evaluate the expected changes to pasture yield and quality caused by up arrow C, up arrow T, up arrow W and down arrow W across the different European regions and across different plant functional groups (PFGs). Data was collected from 143 studies giving a total of 998 observations. Mixed models were used to estimate expected changes in above ground dry weight (AGDW) and nitrogen (N) concentrations and were implemented using Markov Chain Monte Carlo simulations. The results showed an increase in AGDW under up arrow C, particularly for shrubs (+71.6%), though this is likely to be accompanied by a reduction in N concentrations (-4.8%). up arrow T will increase yields in Alpine and northern areas (+82.6%), though other regions will experience little change or else decreases. up arrow T will also reduce N concentrations, especially for shrubs (-13.6%) and forbs (-18.5%). down arrow W will decrease AGDW for all regions and PFGs, though will increase N concentrations (+11.7%). Under up arrow W there was a 33.8% increase in AGDW. While there is a need for further research to get a more complete picture of future pasture conditions, this analysis provides a general overview of expected changes and thus can help European farmers prepare to adapt their systems to meet the challenges presented by a changing climate.","Agriculture Ecosystems & Environment","<a href='https://dx.doi.org/10.1016/j.agee.2018.06.029' target='_blank'>10.1016/j.agee.2018.06.029</a>",,"What are the eﬀects of climate change on the yield and quality of European pastures?",3,1,3,3,3,1,1,1,1,2,2,1,3,3,2,2,"Evidence Review"
125785,"Individual and combined effects of multiple global change drivers on terrestrial phosphorus pools: A meta-analysis","Yue, K.; Yang, W. Q.; Peng, Y.; Peng, C. H.; Tan, B.; Xu, Z. F.; Zhang, L.; Ni, X. Y.; Zhou, W.; Wu, F. Z.",2018,"Human activity-induced global change drivers have dramatically changed terrestrial phosphorus (P) dynamics. However, our understanding of the interactive effects of multiple global change drivers on terrestrial P pools remains elusive, limiting their incorporation into ecological and biogeochemical models. We conducted a meta analysis using 1751 observations extracted from 283 published articles to evaluate the individual, combined, and interactive effects of elevated CO2, warming, N addition, P addition, increased rainfall, and drought on P pools of plant (at both single-plant and plant-community levels), soil and microbial biomass. Our results suggested that (1) terrestrial P pools showed the most sensitive responses to the individual effects of warming and P addition; (2) P pools were consistently stimulated by P addition alone or in combination with simultaneous N addition; (3) environmental and experimental setting factors such as ecosystem type, climate, and latitude could significantly influence both the individual and combined effects; and (4) the interactive effects of two driver pairs across multiple global change drivers are more likely to be additive rather than synergistic or antagonistic. Our findings highlighting the importance of additive interactive effects among multiple global change drivers on terrestrial P pools would be useful for incorporating P as controls on ecological processes such as photosynthesis and plant growth into ecosystem models used to analyze effects of multiple drivers under future global change. (C) 2018 Elsevier B.V. All rights reserved.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2018.02.213' target='_blank'>10.1016/j.scitotenv.2018.02.213</a>",,"What are the effects of elevated carbon dioxide and temperature, nitrogen and phosphorus additions, increased rainfall and drought on terrestrial phosphorus pools?",3,2,2,2,2,1,1,2,1,3,1,1,3,2,2,1,"Evidence Review"
125787,"Response of soil microbial communities to altered precipitation: A global synthesis","Zhou, Z. H.; Wang, C. K.; Luo, Y. Q.",2018,"Aim Climate change intensifies the hydrological cycle and consequently alters precipitation regimes. Accurately assessing future carbon (C) budgets depends on understanding the influence of altered precipitation on both aboveground C cycling and belowground processes. Our goal was to explore generalities and mechanisms of responses of soil microbial communities to altered precipitation and implications for C cycling in terrestrial ecosystems. LocationTime periodGlobal. 2001-2017. Major taxa studiedMethodsSoil microbes. We used the meta-analytical technique to synthesize data of 41 increased (IPPT) and 53 decreased precipitation (DPPT) studies from 65 publications worldwide. The data covered broad variations in climate, percentage of precipitation change, experimental duration and soil properties. ResultsMain conclusionsThe fungi to bacteria ratio did not show a water-tolerant shift, but the community compositions within the bacteria did. Microbial biomass showed a higher response to moderate IPPT than moderate DPPT, whereas it was more sensitive to extreme DPPT than extreme IPPT, suggesting that the responses of microbial biomass to altered precipitation are double asymmetric. However, such asymmetric responses of microbial biomass varied with climate humidity and soil texture: microbial biomass was more sensitive to IPPT at xeric sites than at mesic sites, whereas it was more responsive to DPPT in humid areas; microbial biomass in coarse-textured soils was more sensitive to altered precipitation than that in fine-textured soils. In addition, microbial response was positively correlated with the responses of aboveground/belowground plant biomass, soil respiration and organic C content. Our meta-analysis provides the first evidence that the asymmetric response of microbial biomass to altered precipitation varies with climate humidity and soil texture. Given the coordinated responses in the plant-soil-microorganism C continuum, our synthesis extends the double asymmetric model and provides a framework for understanding and modelling responses of ecosystem C cycling to global precipitation change.","Global Ecology and Biogeography","<a href='https://dx.doi.org/10.1111/geb.12761' target='_blank'>10.1111/geb.12761</a>",,"What are the effects of altered precipitation on soil microbial community compositions?",3,2,3,2,3,1,1,1,1,3,2,1,3,2,2,2,"Evidence Review"
125789,"Urban green space cooling effect in cities","Aram, F.; Garcia, E. H.; Solgi, E.; Mansournia, S.",2019,"Urban green spaces are considered an appropriate way to reduce urban heat island effects and provide comfort to the nearby occupants. In addition to cooling the actual space, urban green spaces are also able to influence the surrounding area, and this phenomenon is called the urban green space cooling effect. The most important issues with regard to the cooling effects of urban green spaces are the intensity and density of the cooling, which can play a major role for urban designers and planners in dealing with urban heat island. This article reviews the latest studies that have examined the cooling effects of urban green spaces in recent years. Based on the method of evaluation of their samples, the studies are divided into three groups. The first category consists of research into a set of urban green spaces in one part of or in an entire city, mainly conducted through remote sensing and satellite maps. The second category investigates city parks or several urban parks with recognizable shapes and locations. In this section, information was mainly gathered by virtue of field observations. The third category relates to studies in which a part of urban space according to different scenarios of green space placement was modeled by simulation. The results of the present study illustrate that the highest cooling effect distance and cooling effect intensity are for large urban parks with an area of more than 10 ha; however, in addition to the area, the natural elements and qualities of the urban green spaces, as well as climate characteristics, highly inform the urban green space cooling effect.",Heliyon,"<a href='https://dx.doi.org/10.1016/j.heliyon.2019.e01339' target='_blank'>10.1016/j.heliyon.2019.e01339</a>","Energy; Environmental science; heat-island; thermal comfort; climate-change; impact; parks; strategies; air; temperatures; vegetation; size; Science &amp; Technology - Other Topics","How effective are urban green spaces for reducing urban heat island effects?",2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,"Evidence Review"
125748,"Decline in symbiont densities of tropical and subtropical scleractinian corals under ocean acidification","Mason, R. A. B.",2018,"Ocean acidification changes the carbonate chemistry of seawater in a manner that reduces the biomineralisation rate of reef-building corals. Other effects of acidification on coral physiology are less well explored, and recent debate has focused on whether ocean acidification causes a change in Symbiodinium densities within tropical and subtropical reef-building corals. Within the framework of null-hypothesis significance testing, some aquaria experiments have provided evidence for a decrease in symbiont densities within coral tissue under ocean acidification (whilst others have suggested an increase). However, null effects have prevailed in the majority of such experiments, and so the question has remained unresolved. This study attempted to resolve this question using a meta-analytic framework, by establishing the effect sizes for symbiont density change under ocean acidification from a structured search of the literature. A regression of effect size (Hedge's d) versus level of ocean acidification revealed a statistically significant negative relationship, with symbiont density per cm(2) decreasing as the level of ocean acidification increased. The decline amounted to an additional 0.07 standard deviations of difference in symbiont density between corals in control (near present day) and acidified seawater with every 100 mu atm of increase in partial pressure of CO2 in seawater (a relationship with an r(2) of 0.24). A further unresolved question is whether ocean acidification will synergistically exacerbate (or diminish) symbiont density reductions caused by elevated temperature. An analysis of covariance did not reveal a greater decline in symbiont densities with increasing acidification at elevated temperature compared to non-stressful temperature, though this latter analysis should be viewed as exploratory due to a lower sample size. The well-supported evidence for a decline in symbiont densities in tropical and subtropical corals under ocean acidification now provides an impetus for sustained investigation of the consequences of such a change for holobiont functioning and the broader function of the coral reef ecosystem.","Coral Reefs","<a href='https://dx.doi.org/10.1007/s00338-018-1720-z' target='_blank'>10.1007/s00338-018-1720-z</a>",,"What is the effect of ocean acidiﬁcation on symbiont densities of tropical and subtropical scleractinian corals?",3,2,3,2,3,1,2,1,1,3,1,1,3,3,2,1,"Evidence Review"
125749,"Stimulation of N2O emission by conservation tillage management in agricultural lands: A meta-analysis","Mei, K.; Wang, Z. F.; Huang, H.; Zhang, C.; Shang, X.; Dahlgren, R. A.; Zhang, M. H.; Xia, F.",2018,"Conservation tillage has been widely adopted in agricultural lands worldwide and is considered a potential strategy for climate change mitigation through enhanced carbon sequestration. However, conservation tillage may alter soil N2O emissions, which may diminish the potential climate change mitigation benefits. Based on 212 observations from 40 publications, a meta-analysis was conducted to quantitatively assess the effects of climate regimes, initial soil properties, and type/duration of agricultural practices on soil N2O emission following application of conservation tillage. Overall, conservation tillage significantly increased soil N2O emission by 17.8% compared to conventional tillage. The greatest increase in N2O emission was observed from soils in tropical climates (70.1%) experiencing short-term (29.3%) application of conservation tillage. Soil pH and clay content significantly influenced N2O emission, while overall soil texture and soil organic carbon (SOC) were not effective predictors of soil N2O emission following conservation tillage. According to the categorical metaanalysis, agricultural practices, including water, residue, and rotation managements and crop types, significantly affected soil N2O emission following conservation tillage. Conservation tillage induced N2O emissions were mitigated with rain-fed cropping systems, residue removal, crop rotation and cultivation of beans and some vegetables. Significant categorical variables affecting N2O emission were mainly attributed to soil aeration and substrate availability, which were important factors affecting nitrification and denitrification processes. Overall, the conservation tillage induced N2O emission factor (EFad) increased by 0.40%, suggesting an attenuation of climate change benefits from increased N2O emission. Our meta-analysis provides a scientific basis for assessing the effects of conservation tillage on N2O emissions and provides site-specific information to mitigate N2O emissions associated with conservation tillage practices.","Soil & Tillage Research","<a href='https://dx.doi.org/10.1016/j.still.2018.05.006' target='_blank'>10.1016/j.still.2018.05.006</a>",,"What is the effect of conservation tillage on soil nitrous oxide emissions?",3,2,2,2,3,1,1,1,1,2,1,1,3,2,2,2,"Evidence Review"
